_id,datum,zaehlstelle,uhrzeit_start,uhrzeit_ende,richtung_1,richtung_2,gesamt,min.temp,max.temp,niederschlag,bewoelkung,sonnenstunden,kommentar
1,2014-01-01,Arnulf,00:00,23:59,261,20,281,-5.6,1.8,0,85,1.6,NA
2,2014-01-02,Arnulf,00:00,23:59,825,62,887,-3.9,5.9,0,78,0,NA
3,2014-01-03,Arnulf,00:00,23:59,907,62,969,-4,8,0,75,1.8,NA
4,2014-01-04,Arnulf,00:00,23:59,497,29,526,1,5.9,3,98,0,NA
5,2014-01-05,Arnulf,00:00,23:59,320,27,347,-0.6,5.9,1.2,94,0.2,NA
6,2014-01-06,Arnulf,00:00,23:59,613,28,641,-4.2,8.2,0,45,6.9,NA
7,2014-01-07,Arnulf,00:00,23:59,1728,76,1804,-0.4,14.1,0.8,58,0,NA
8,2014-01-08,Arnulf,00:00,23:59,1753,85,1838,-0.4,14.5,0,66,4.9,NA
9,2014-01-09,Arnulf,00:00,23:59,1819,75,1894,-2.2,14.5,5.5,83,2,NA
10,2014-01-10,Arnulf,00:00,23:59,1400,67,1467,-2.5,7.4,0,66,3.8,NA
11,2014-01-11,Arnulf,00:00,23:59,708,29,737,-4,7.6,1.1,80,1.3,NA
12,2014-01-12,Arnulf,00:00,23:59,616,28,644,-4.6,6.2,0,65,4.7,NA
13,2014-01-13,Arnulf,00:00,23:59,1586,73,1659,-6.6,3.1,0.3,75,2.2,NA
14,2014-01-14,Arnulf,00:00,23:59,877,46,923,-0.2,2.4,9.1,99,0,NA
15,2014-01-15,Arnulf,00:00,23:59,1286,60,1346,-0.5,4.2,0,71,4.3,NA
16,2014-01-16,Arnulf,00:00,23:59,1589,56,1645,-0.7,6,0,94,0.3,NA
17,2014-01-17,Arnulf,00:00,23:59,1019,52,1071,1.9,5.9,5,98,0,NA
18,2014-01-18,Arnulf,00:00,23:59,691,19,710,0.3,3.1,0,100,0,NA
19,2014-01-19,Arnulf,00:00,23:59,608,47,655,1,2.8,0,99,0,NA
20,2014-01-20,Arnulf,00:00,23:59,1337,62,1399,0.7,3.3,2.7,100,0,NA
21,2014-01-21,Arnulf,00:00,23:59,801,44,845,0.6,3.3,3.3,99,0,NA
22,2014-01-22,Arnulf,00:00,23:59,1323,60,1383,1.8,4.4,0,98,0,NA
23,2014-01-23,Arnulf,00:00,23:59,1404,68,1472,-1,6,2.8,90,2,NA
24,2014-01-24,Arnulf,00:00,23:59,935,53,988,0.6,4,1,96,0,NA
25,2014-01-25,Arnulf,00:00,23:59,653,29,682,-0.2,3.3,3.3,96,0.2,NA
26,2014-01-26,Arnulf,00:00,23:59,270,43,313,-0.3,2.4,6.1,91,0,NA
27,2014-01-27,Arnulf,00:00,23:59,837,60,897,-2.1,3,0.6,90,0.2,NA
28,2014-01-28,Arnulf,00:00,23:59,1269,83,1352,-6,-0.4,0,88,0,NA
29,2014-01-29,Arnulf,00:00,23:59,1289,72,1361,-3.1,-0.7,0,100,0,NA
30,2014-01-30,Arnulf,00:00,23:59,1295,59,1354,-3.9,-0.4,0,96,0,NA
31,2014-01-31,Arnulf,00:00,23:59,1166,65,1231,-5.3,1.8,0,68,2.1,NA
32,2014-02-01,Arnulf,00:00,23:59,768,33,801,-6.6,4.7,0,53,6,NA
33,2014-02-02,Arnulf,00:00,23:59,338,28,366,-3.4,2.4,4,96,0,NA
34,2014-02-03,Arnulf,00:00,23:59,1117,60,1177,-0.5,0.7,0,100,0,NA
35,2014-02-04,Arnulf,00:00,23:59,1367,52,1419,-0.8,1.2,0,100,0,NA
36,2014-02-05,Arnulf,00:00,23:59,1380,71,1451,-1.8,3.9,0,99,0,NA
37,2014-02-06,Arnulf,00:00,23:59,1615,85,1700,1.8,10.5,0,49,8.9,NA
38,2014-02-07,Arnulf,00:00,23:59,1294,76,1370,-1.2,13,0,74,2.8,NA
39,2014-02-08,Arnulf,00:00,23:59,1047,39,1086,-1.8,10.6,0.1,76,6.1,NA
40,2014-02-09,Arnulf,00:00,23:59,469,36,505,-2.1,6.9,0.5,74,0.1,NA
41,2014-02-10,Arnulf,00:00,23:59,1414,77,1491,-4.5,9.5,0.2,73,0,NA
42,2014-02-11,Arnulf,00:00,23:59,1471,88,1559,-3.6,8,0,59,3.5,NA
43,2014-02-12,Arnulf,00:00,23:59,1525,75,1600,-5.9,5.8,0.5,41,3.8,NA
44,2014-02-13,Arnulf,00:00,23:59,1424,72,1496,-3.3,10,0.3,76,4.6,NA
45,2014-02-14,Arnulf,00:00,23:59,1351,72,1423,-0.9,8.9,0,53,6.9,NA
46,2014-02-15,Arnulf,00:00,23:59,1300,52,1352,-0.4,16.8,1,86,4.8,NA
47,2014-02-16,Arnulf,00:00,23:59,405,37,442,3.1,6.8,0.3,99,0,NA
48,2014-02-17,Arnulf,00:00,23:59,1528,53,1581,-2.1,8.7,0,70,5,NA
49,2014-02-18,Arnulf,00:00,23:59,1730,78,1808,-3.4,7.7,0.3,81,4.2,NA
50,2014-02-19,Arnulf,00:00,23:59,1271,64,1335,-0.7,8.2,0.1,98,0,NA
51,2014-02-20,Arnulf,00:00,23:59,1668,86,1754,-3.1,10.5,0.2,51,5.5,NA
52,2014-02-21,Arnulf,00:00,23:59,937,48,985,-4.7,8,2.6,88,0,NA
53,2014-02-22,Arnulf,00:00,23:59,923,42,965,-1.2,8.8,0,69,4.2,NA
54,2014-02-23,Arnulf,00:00,23:59,793,40,833,-0.4,9.2,0,45,5.7,NA
55,2014-02-24,Arnulf,00:00,23:59,1856,90,1946,-3.5,11.6,0,6,10.4,NA
56,2014-02-25,Arnulf,00:00,23:59,1981,78,2059,-6.2,12.4,0,31,9.2,NA
57,2014-02-26,Arnulf,00:00,23:59,1914,98,2012,-4,11.8,0,76,7.5,NA
58,2014-02-27,Arnulf,00:00,23:59,1615,75,1690,-1.4,8.5,1.1,78,4.7,NA
59,2014-02-28,Arnulf,00:00,23:59,1750,98,1848,-2.6,11,0,61,8.7,NA
60,2014-03-01,Arnulf,00:00,23:59,894,36,930,-5.6,6.6,0,63,3.7,NA
61,2014-03-02,Arnulf,00:00,23:59,542,36,578,-2.2,7.2,0,85,0,NA
62,2014-03-03,Arnulf,00:00,23:59,1511,65,1576,-1.6,9.8,0,84,4,NA
63,2014-03-04,Arnulf,00:00,23:59,1213,63,1276,0,7.9,0,91,1.4,NA
64,2014-03-05,Arnulf,00:00,23:59,1288,70,1358,1,10,1.6,89,1.9,NA
65,2014-03-06,Arnulf,00:00,23:59,1512,54,1566,-3.7,10.1,0,43,5,NA
66,2014-03-07,Arnulf,00:00,23:59,1640,93,1733,-4.4,11.4,0,24,9.7,NA
67,2014-03-08,Arnulf,00:00,23:59,1614,49,1663,-2.3,13.3,0,25,9.9,NA
68,2014-03-09,Arnulf,00:00,23:59,1348,50,1398,-4,14.8,0,5,10.9,NA
69,2014-03-10,Arnulf,00:00,23:59,2234,89,2323,-2.3,13.6,0,15,10.9,NA
70,2014-03-11,Arnulf,00:00,23:59,2242,102,2344,-5,13.6,0,40,10.2,NA
71,2014-03-12,Arnulf,00:00,23:59,2201,69,2270,-4.2,16.2,0,0,11,NA
72,2014-03-13,Arnulf,00:00,23:59,2392,77,2469,-4,16.6,0,0,11.2,NA
73,2014-03-14,Arnulf,00:00,23:59,2344,88,2432,-3.1,17.5,0,0,10.7,NA
74,2014-03-15,Arnulf,00:00,23:59,720,25,745,2.6,12.8,0.7,79,0.8,NA
75,2014-03-16,Arnulf,00:00,23:59,666,32,698,5.5,12.7,0.1,95,0,NA
76,2014-03-17,Arnulf,00:00,23:59,2331,102,2433,1.2,18,0,43,10.5,NA
77,2014-03-18,Arnulf,00:00,23:59,2516,86,2602,-1.1,19.1,0,69,9.1,NA
78,2014-03-19,Arnulf,00:00,23:59,2059,113,2172,0.1,13.5,0.1,80,1.9,NA
79,2014-03-20,Arnulf,00:00,23:59,2841,130,2971,-2.8,19.5,0,39,11.4,NA
80,2014-03-21,Arnulf,00:00,23:59,2602,117,2719,-1.6,21.7,0,56,10.7,NA
81,2014-03-22,Arnulf,00:00,23:59,1186,48,1234,2,18.4,8.5,90,4.6,NA
82,2014-03-23,Arnulf,00:00,23:59,274,19,293,2.4,5.6,7.8,100,0,NA
83,2014-03-24,Arnulf,00:00,23:59,1460,72,1532,1.9,7.5,0.7,94,2.3,NA
84,2014-03-25,Arnulf,00:00,23:59,1488,70,1558,-3.4,7.8,0,70,3.4,NA
85,2014-03-26,Arnulf,00:00,23:59,1829,97,1926,-4,10.2,0,56,8.3,NA
86,2014-03-27,Arnulf,00:00,23:59,2354,102,2456,-2.3,14.1,0,28,11.9,NA
87,2014-03-28,Arnulf,00:00,23:59,2357,109,2466,-1.4,15.4,0,19,11.3,NA
88,2014-03-29,Arnulf,00:00,23:59,1964,54,2018,-0.6,17.3,0,11,11.9,NA
89,2014-03-30,Arnulf,00:00,23:59,1650,67,1717,-2.6,19.7,0,40,10.8,NA
90,2014-03-31,Arnulf,00:00,23:59,2478,124,2602,-0.8,18.2,0,85,3.6,NA
91,2014-04-01,Arnulf,00:00,23:59,3045,122,3167,1,18.2,0,86,8.9,NA
92,2014-04-02,Arnulf,00:00,23:59,2927,129,3056,0.8,21.2,0,54,10.4,NA
93,2014-04-03,Arnulf,00:00,23:59,3130,117,3247,2,21.3,0,84,6.3,NA
94,2014-04-04,Arnulf,00:00,23:59,2747,122,2869,5.9,17.6,0,90,2.6,NA
95,2014-04-05,Arnulf,00:00,23:59,1568,62,1630,3.8,15.8,0,89,0.4,NA
96,2014-04-06,Arnulf,00:00,23:59,1232,64,1296,4.6,16.6,5.3,75,1.1,NA
97,2014-04-07,Arnulf,00:00,23:59,3090,105,3195,4.6,20.2,0.5,66,10.2,NA
98,2014-04-08,Arnulf,00:00,23:59,1690,64,1754,6,16.2,1.9,90,0.2,NA
99,2014-04-09,Arnulf,00:00,23:59,2450,83,2533,4,13,0.4,70,7.3,NA
100,2014-04-10,Arnulf,00:00,23:59,1634,108,1742,6.7,10.9,0,99,0,NA
101,2014-04-11,Arnulf,00:00,23:59,2612,119,2731,1.7,13.6,0,73,3.4,NA
102,2014-04-12,Arnulf,00:00,23:59,2160,109,2269,-0.3,17.1,0,73,8.5,NA
103,2014-04-13,Arnulf,00:00,23:59,1773,119,1892,3.9,16.8,0,64,5.8,NA
104,2014-04-14,Arnulf,00:00,23:59,1980,102,2082,4.6,12.5,0.8,74,3.3,NA
105,2014-04-15,Arnulf,00:00,23:59,1768,84,1852,2.2,6.1,0,88,0.5,NA
106,2014-04-16,Arnulf,00:00,23:59,1922,86,2008,-1.8,10.2,0,66,2.8,NA
107,2014-04-17,Arnulf,00:00,23:59,2108,107,2215,-5.3,11.8,0,29,12.3,NA
108,2014-04-18,Arnulf,00:00,23:59,411,28,439,-3.7,9.9,6.8,89,0.1,NA
109,2014-04-19,Arnulf,00:00,23:59,826,35,861,3.7,15.5,0,80,4.6,NA
110,2014-04-20,Arnulf,00:00,23:59,748,52,800,3.6,15.9,0,49,9.1,NA
111,2014-04-21,Arnulf,00:00,23:59,868,44,912,2.4,17.2,10.8,85,3.7,NA
112,2014-04-22,Arnulf,00:00,23:59,2096,110,2206,5.8,18.8,0,74,5.7,NA
113,2014-04-23,Arnulf,00:00,23:59,2803,119,2922,3.1,20.4,0,15,12.8,NA
114,2014-04-24,Arnulf,00:00,23:59,3063,120,3183,3.2,20.5,0,19,12.3,NA
115,2014-04-25,Arnulf,00:00,23:59,3051,109,3160,5.4,21,0,33,12.7,NA
116,2014-04-26,Arnulf,00:00,23:59,2035,89,2124,7.7,19.1,2.3,71,6.1,NA
117,2014-04-27,Arnulf,00:00,23:59,681,48,729,8.2,12.3,3.6,99,0,NA
118,2014-04-28,Arnulf,00:00,23:59,1873,93,1966,6.7,14,0,91,1.7,NA
119,2014-04-29,Arnulf,00:00,23:59,2119,111,2230,4.8,15.9,0,79,1.8,NA
120,2014-04-30,Arnulf,00:00,23:59,2477,117,2594,3.1,19.2,0,63,9.2,NA
121,2014-05-01,Arnulf,00:00,23:59,1623,74,1697,10,18.8,15.9,74,5.9,NA
122,2014-05-02,Arnulf,00:00,23:59,1481,56,1537,8.1,16.8,0.2,93,1.4,NA
123,2014-05-03,Arnulf,00:00,23:59,644,33,677,5.2,8.1,0,100,0,NA
124,2014-05-04,Arnulf,00:00,23:59,1200,70,1270,1,12.8,0,66,7.3,NA
125,2014-05-05,Arnulf,00:00,23:59,2959,125,3084,-0.7,16.9,0,54,13,NA
126,2014-05-06,Arnulf,00:00,23:59,3213,126,3339,1.1,22.7,0,85,9,NA
127,2014-05-07,Arnulf,00:00,23:59,1162,91,1253,0,0,0,90,0,NA
128,2014-05-08,Arnulf,00:00,23:59,2670,137,2807,8,19.5,2.7,84,7.8,NA
129,2014-05-09,Arnulf,00:00,23:59,1907,104,2011,11.4,20.1,3.8,85,3,NA
130,2014-05-10,Arnulf,00:00,23:59,1881,42,1923,10.3,20.3,2.3,85,6,NA
131,2014-05-11,Arnulf,00:00,23:59,927,60,987,7.4,17.3,0,78,4.2,NA
132,2014-05-12,Arnulf,00:00,23:59,2123,84,2207,7,13.5,1.8,76,7.3,NA
133,2014-05-13,Arnulf,00:00,23:59,1851,80,1931,5.8,13.5,10.4,88,4.9,NA
134,2014-05-14,Arnulf,00:00,23:59,1725,84,1809,5.7,12.9,0,75,5.7,NA
135,2014-05-15,Arnulf,00:00,23:59,1931,88,2019,2.5,13.1,0.4,86,2,NA
136,2014-05-16,Arnulf,00:00,23:59,2150,128,2278,7.2,13.1,7.4,91,1.2,NA
137,2014-05-17,Arnulf,00:00,23:59,1082,40,1122,7.8,14.9,1.2,98,2.2,NA
138,2014-05-18,Arnulf,00:00,23:59,1357,59,1416,5.4,17.6,0,65,4.4,NA
139,2014-05-19,Arnulf,00:00,23:59,3360,123,3483,4.4,23,0,48,7.6,NA
140,2014-05-20,Arnulf,00:00,23:59,4051,133,4184,5.5,24.6,0,35,12.9,NA
141,2014-05-21,Arnulf,00:00,23:59,4298,137,4435,6.8,26.2,0,60,13.3,NA
142,2014-05-22,Arnulf,00:00,23:59,4207,181,4388,10.1,28.8,0,41,12.8,NA
143,2014-05-23,Arnulf,00:00,23:59,2760,127,2887,9.3,16.8,3.8,73,2.6,NA
144,2014-05-24,Arnulf,00:00,23:59,2329,67,2396,7.1,19.9,0,31,10,NA
145,2014-05-25,Arnulf,00:00,23:59,2172,89,2261,6,23.9,0.5,60,9.7,NA
146,2014-05-26,Arnulf,00:00,23:59,2611,116,2727,13.2,23.5,32.1,90,4.7,NA
147,2014-05-27,Arnulf,00:00,23:59,1675,96,1771,12,17,10,91,0.3,NA
148,2014-05-28,Arnulf,00:00,23:59,2210,104,2314,10.6,15.4,0.8,98,0.2,NA
149,2014-05-29,Arnulf,00:00,23:59,950,66,1016,8.2,15.5,7.8,98,1.7,NA
150,2014-05-30,Arnulf,00:00,23:59,1772,68,1840,2.8,12.1,0,71,0.9,NA
151,2014-05-31,Arnulf,00:00,23:59,2232,59,2291,0.8,18.3,0,38,8.4,NA
152,2014-06-01,Arnulf,00:00,23:59,1763,100,1863,5.1,19.7,0,54,8.9,NA
153,2014-06-02,Arnulf,00:00,23:59,2920,128,3048,3.9,20,0,51,8,NA
154,2014-06-03,Arnulf,00:00,23:59,3050,132,3182,6.1,20.6,0.3,36,8.8,NA
155,2014-06-04,Arnulf,00:00,23:59,2866,145,3011,5.3,22.1,3,65,9.3,NA
156,2014-06-05,Arnulf,00:00,23:59,3224,131,3355,8.4,24,0,63,7.9,NA
157,2014-06-06,Arnulf,00:00,23:59,3551,136,3687,5.7,25.7,0,25,14.3,NA
158,2014-06-07,Arnulf,00:00,23:59,3125,88,3213,8.5,28.5,0,31,14.1,NA
159,2014-06-08,Arnulf,00:00,23:59,2129,91,2220,10.6,30.1,0,4,14.7,NA
160,2014-06-09,Arnulf,00:00,23:59,1961,81,2042,11.1,31.3,0,4,14,NA
161,2014-06-10,Arnulf,00:00,23:59,3739,151,3890,12.2,32.5,0,31,13.4,NA
162,2014-06-11,Arnulf,00:00,23:59,3080,110,3190,17.2,30,0,61,11.2,NA
163,2014-06-12,Arnulf,00:00,23:59,3332,121,3453,15,27.7,0,60,13.3,NA
164,2014-06-13,Arnulf,00:00,23:59,3358,144,3502,13.2,25.2,0,64,8.7,NA
165,2014-06-14,Arnulf,00:00,23:59,2425,79,2504,10.5,21.6,0,70,6.9,NA
166,2014-06-15,Arnulf,00:00,23:59,2406,90,2496,8.2,21,0,48,11,NA
167,2014-06-16,Arnulf,00:00,23:59,4150,162,4312,9.7,21.8,0,41,0,NA
168,2014-06-17,Arnulf,00:00,23:59,3219,121,3340,9.8,21.5,0,86,4.6,NA
169,2014-06-18,Arnulf,00:00,23:59,3706,153,3859,9.1,23.8,0,34,13.9,NA
170,2014-06-19,Arnulf,00:00,23:59,2357,93,2450,8,24.4,1.7,50,13.7,NA
171,2014-06-20,Arnulf,00:00,23:59,1584,104,1688,6.5,18.1,0.7,79,3.8,NA
172,2014-06-21,Arnulf,00:00,23:59,2676,58,2734,6.3,20.9,0,51,10.4,NA
173,2014-06-22,Arnulf,00:00,23:59,2356,126,2482,6,25.1,0,38,14.8,NA
174,2014-06-23,Arnulf,00:00,23:59,3530,165,3695,7.5,25.4,3.8,51,11.7,NA
175,2014-06-24,Arnulf,00:00,23:59,2058,106,2164,12.6,21.9,0.8,65,7.3,NA
176,2014-06-25,Arnulf,00:00,23:59,3465,118,3583,8.6,19.2,12,66,4,NA
177,2014-06-26,Arnulf,00:00,23:59,4278,158,4436,4.4,21.9,0,24,14,NA
178,2014-06-27,Arnulf,00:00,23:59,3886,156,4042,7.1,25.9,0,68,11.7,NA
179,2014-06-28,Arnulf,00:00,23:59,2514,101,2615,15,28,8.5,85,8.8,NA
180,2014-06-29,Arnulf,00:00,23:59,460,52,512,11.6,16.8,12.9,100,0,NA
181,2014-06-30,Arnulf,00:00,23:59,1904,124,2028,9.2,17.9,5.9,81,3.5,NA
182,2014-07-01,Arnulf,00:00,23:59,2798,114,2912,7.6,21.7,0,56,9.1,NA
183,2014-07-02,Arnulf,00:00,23:59,2284,107,2391,9.4,17.8,3.8,75,0.7,NA
184,2014-07-03,Arnulf,00:00,23:59,4120,187,4307,7.8,25.2,0,40,14.9,NA
185,2014-07-04,Arnulf,00:00,23:59,4125,164,4289,7.6,27.7,0,64,11,NA
186,2014-07-05,Arnulf,00:00,23:59,2063,101,2164,15.3,24.7,5.6,85,3.5,NA
187,2014-07-06,Arnulf,00:00,23:59,2255,100,2355,13,28.8,6.8,48,14.4,NA
188,2014-07-07,Arnulf,00:00,23:59,2969,146,3115,15,25.3,0.4,85,0,NA
189,2014-07-08,Arnulf,00:00,23:59,1730,85,1815,12.7,20.4,16.9,95,0,NA
190,2014-07-09,Arnulf,00:00,23:59,1219,59,1278,11.1,14.9,1.2,96,0,NA
191,2014-07-10,Arnulf,00:00,23:59,2443,96,2539,10.6,16,5.6,100,0,NA
192,2014-07-11,Arnulf,00:00,23:59,2033,115,2148,12.3,21.2,0,85,2.9,NA
193,2014-07-12,Arnulf,00:00,23:59,1325,86,1411,14.1,21.6,8.7,90,2.8,NA
194,2014-07-13,Arnulf,00:00,23:59,1628,92,1720,14.1,23.5,0.1,85,7.1,NA
195,2014-07-14,Arnulf,00:00,23:59,3193,135,3328,12.5,23.8,0,74,9.3,NA
196,2014-07-15,Arnulf,00:00,23:59,3637,154,3791,12.9,25.4,0,59,12.6,NA
197,2014-07-16,Arnulf,00:00,23:59,4093,182,4275,12.5,27.6,0,48,11.9,NA
198,2014-07-17,Arnulf,00:00,23:59,4184,132,4316,14,27.9,0,39,9.7,NA
199,2014-07-18,Arnulf,00:00,23:59,3913,152,4065,12,29.3,0,13,14.3,NA
200,2014-07-19,Arnulf,00:00,23:59,2543,81,2624,11.2,31.3,0,25,14.1,NA
201,2014-07-20,Arnulf,00:00,23:59,1819,97,1916,13.9,31.5,0.2,74,7.9,NA
202,2014-07-21,Arnulf,00:00,23:59,1817,129,1946,15.9,20.2,58,95,1.1,NA
203,2014-07-22,Arnulf,00:00,23:59,1583,73,1656,14.5,22,8,96,0.5,NA
204,2014-07-23,Arnulf,00:00,23:59,3487,154,3641,12.4,26.3,0,49,10.3,NA
205,2014-07-24,Arnulf,00:00,23:59,4290,140,4430,9.7,24.9,2,48,9.7,NA
206,2014-07-25,Arnulf,00:00,23:59,3833,152,3985,10.1,26.7,0,40,11.9,NA
207,2014-07-26,Arnulf,00:00,23:59,2234,84,2318,11.4,27,4.5,83,8.1,NA
208,2014-07-27,Arnulf,00:00,23:59,1386,75,1461,14.7,23.7,2,69,2.6,NA
209,2014-07-28,Arnulf,00:00,23:59,3743,136,3879,14.3,26,0,69,8.2,NA
210,2014-07-29,Arnulf,00:00,23:59,2778,133,2911,13.6,23.4,13.9,89,0.3,NA
211,2014-07-30,Arnulf,00:00,23:59,2007,87,2094,17.4,21,11.6,100,0,NA
212,2014-07-31,Arnulf,00:00,23:59,3010,136,3146,12,22.8,0,75,2.8,NA
213,2014-08-01,Arnulf,00:00,23:59,3743,140,3883,10.7,24.8,0,54,6.4,NA
214,2014-08-02,Arnulf,00:00,23:59,2037,69,2106,13.5,27.7,9.4,66,8.4,NA
215,2014-08-03,Arnulf,00:00,23:59,1749,122,1871,13.8,25.8,0,59,7.5,NA
216,2014-08-04,Arnulf,00:00,23:59,3757,182,3939,15.9,26.1,5.2,65,8.5,NA
217,2014-08-05,Arnulf,00:00,23:59,2588,107,2695,13.9,22.3,0.6,75,3.7,NA
218,2014-08-06,Arnulf,00:00,23:59,3767,165,3932,11.8,24.4,0.4,41,12.2,NA
219,2014-08-07,Arnulf,00:00,23:59,2703,103,2806,12.6,24.4,0,75,4,NA
220,2014-08-08,Arnulf,00:00,23:59,3842,152,3994,11.3,26.2,0,33,13,NA
221,2014-08-09,Arnulf,00:00,23:59,1977,69,2046,13.2,25.6,0,61,5.9,NA
222,2014-08-10,Arnulf,00:00,23:59,2139,141,2280,12.1,28.7,5.3,78,8,NA
223,2014-08-11,Arnulf,00:00,23:59,986,108,1094,14.5,18.6,13.3,95,0,NA
224,2014-08-12,Arnulf,00:00,23:59,2722,138,2860,13.2,20.9,0,85,6.2,NA
225,2014-08-13,Arnulf,00:00,23:59,1285,91,1376,13.6,17.2,8.7,94,0.1,NA
226,2014-08-14,Arnulf,00:00,23:59,2329,140,2469,10,18.9,0,78,3.9,NA
227,2014-08-15,Arnulf,00:00,23:59,1078,75,1153,10.5,19.5,0.6,79,5.8,NA
228,2014-08-16,Arnulf,00:00,23:59,1131,91,1222,11,17.5,1.2,81,3.4,NA
229,2014-08-17,Arnulf,00:00,23:59,1998,101,2099,8.2,22,0,35,12.9,NA
230,2014-08-18,Arnulf,00:00,23:59,2674,151,2825,8.6,22.1,0.6,73,6.1,NA
231,2014-08-19,Arnulf,00:00,23:59,2186,112,2298,10.3,21.4,0,78,3.6,NA
232,2014-08-20,Arnulf,00:00,23:59,2294,121,2415,11.8,17.3,0.2,95,0.1,NA
233,2014-08-21,Arnulf,00:00,23:59,2828,120,2948,7.1,19.8,0,61,8.7,NA
234,2014-08-22,Arnulf,00:00,23:59,2768,152,2920,6.2,21,0,60,6.5,NA
235,2014-08-23,Arnulf,00:00,23:59,1782,84,1866,8.6,19.9,1.3,85,3.8,NA
236,2014-08-24,Arnulf,00:00,23:59,1397,71,1468,7.1,17.8,0,69,8.8,NA
237,2014-08-25,Arnulf,00:00,23:59,2723,118,2841,5,19.4,6.8,86,5.2,NA
238,2014-08-26,Arnulf,00:00,23:59,1510,82,1592,11.7,21.1,2.5,91,2,NA
239,2014-08-27,Arnulf,00:00,23:59,1728,98,1826,6.9,17.9,11,71,2.2,NA
240,2014-08-28,Arnulf,00:00,23:59,3162,139,3301,6.2,22.1,0,48,8.7,NA
241,2014-08-29,Arnulf,00:00,23:59,2366,104,2470,9.1,21.7,1.2,80,3.5,NA
242,2014-08-30,Arnulf,00:00,23:59,1865,78,1943,13.8,22.9,0,76,5.7,NA
243,2014-08-31,Arnulf,00:00,23:59,501,55,556,11.2,16.1,17.9,93,0,NA
244,2014-09-01,Arnulf,00:00,23:59,1936,110,2046,11.5,15.5,0,93,0.8,NA
245,2014-09-02,Arnulf,00:00,23:59,2420,92,2512,11.1,17.7,1,94,0.8,NA
246,2014-09-03,Arnulf,00:00,23:59,1890,99,1989,11.4,18.2,0,91,1.5,NA
247,2014-09-04,Arnulf,00:00,23:59,2661,141,2802,11.4,22.6,0,76,4.7,NA
248,2014-09-05,Arnulf,00:00,23:59,2352,121,2473,11.4,21.3,0,79,1.6,NA
249,2014-09-06,Arnulf,00:00,23:59,2102,86,2188,11.9,25.3,0,58,7.6,NA
250,2014-09-07,Arnulf,00:00,23:59,1643,106,1749,10.9,25.4,0,31,9.6,NA
251,2014-09-08,Arnulf,00:00,23:59,3033,121,3154,10.3,26,2.2,50,7.8,NA
252,2014-09-09,Arnulf,00:00,23:59,2080,115,2195,11.1,23,0,76,2.7,NA
253,2014-09-10,Arnulf,00:00,23:59,2762,133,2895,8.8,20.2,0,65,4.6,NA
254,2014-09-11,Arnulf,00:00,23:59,2477,111,2588,8.5,18,7,73,2.8,NA
255,2014-09-12,Arnulf,00:00,23:59,883,77,960,9.7,13,4.1,100,0,NA
256,2014-09-13,Arnulf,00:00,23:59,1132,57,1189,11.2,15.1,0.9,99,0,NA
257,2014-09-14,Arnulf,00:00,23:59,762,77,839,14.1,17.2,0.3,100,0,NA
258,2014-09-15,Arnulf,00:00,23:59,2481,130,2611,9.3,19.3,0,63,3.4,NA
259,2014-09-16,Arnulf,00:00,23:59,3059,134,3193,9.4,18.7,0,58,4.1,NA
260,2014-09-17,Arnulf,00:00,23:59,3262,134,3396,8.7,22.5,0,54,6.2,NA
261,2014-09-18,Arnulf,00:00,23:59,3526,145,3671,8.2,24.1,0.1,68,10,NA
262,2014-09-19,Arnulf,00:00,23:59,3118,179,3297,9.4,25.6,5.2,70,4.2,NA
263,2014-09-20,Arnulf,00:00,23:59,1322,82,1404,12.1,22.3,1.3,73,4.2,NA
264,2014-09-21,Arnulf,00:00,23:59,965,97,1062,11,21.5,8,76,1.3,NA
265,2014-09-22,Arnulf,00:00,23:59,2315,150,2465,7.4,13.7,1.9,80,2.3,NA
266,2014-09-23,Arnulf,00:00,23:59,2642,170,2812,2.2,14.6,0,50,6.3,NA
267,2014-09-24,Arnulf,00:00,23:59,2883,148,3031,-0.1,19,2.6,63,6.7,NA
268,2014-09-25,Arnulf,00:00,23:59,1747,116,1863,6.6,15.9,0.1,89,1.2,NA
269,2014-09-26,Arnulf,00:00,23:59,2677,160,2837,8.2,17.6,0.1,84,2.9,NA
270,2014-09-27,Arnulf,00:00,23:59,1954,105,2059,6.2,18.1,0,66,2.9,NA
271,2014-09-28,Arnulf,00:00,23:59,1710,105,1815,5.4,19.6,0,75,4,NA
272,2014-09-29,Arnulf,00:00,23:59,2977,156,3133,7.2,19.5,0,65,5.2,NA
273,2014-09-30,Arnulf,00:00,23:59,2761,155,2916,7.6,19,19.3,89,0.1,NA
274,2014-10-01,Arnulf,00:00,23:59,1633,91,1724,10.4,19.1,0.3,86,0.9,NA
275,2014-10-02,Arnulf,00:00,23:59,2768,141,2909,7.3,18.4,0,56,4.2,NA
276,2014-10-03,Arnulf,00:00,23:59,1689,110,1799,6.7,18.4,0,35,6.1,NA
277,2014-10-04,Arnulf,00:00,23:59,1360,97,1457,4.7,13.9,0,61,4.3,NA
278,2014-10-05,Arnulf,00:00,23:59,1121,91,1212,6.8,15.2,0,86,0.4,NA
279,2014-10-06,Arnulf,00:00,23:59,2444,141,2585,5.9,12.6,0,81,0,NA
